,Gender,JobTitle,DepartmentName,StoreLocation,Division,Age,LengthService,AbsentHours,BusinessUnit
4829,M,Baker,Bakery,Kentucky,Stores,43.06290694,3.252384736,106.4198394,Stores
4830,M,Cashier,Customer Service,Wisconsin,Stores,32.3104845,4.574887446,42.09639422,Stores
4831,M,Baker,Bakery,Idaho,Stores,30.68224411,6.107783003,9.388813054,Stores
4833,M,Cashier,Customer Service,South Carolina,Stores,44.73745551,4.288151738,91.22065163,Stores
4834,F,Baker,Bakery,Rhode Island,Stores,62.07218165,6.68476338,201.0887193,Stores
4835,F,Baker,Bakery,Illinois,Stores,46.97953695,6.08275884,97.76325441,Stores
4836,M,Meat Cutter,Meats,New Hampshire,Stores,46.20309422,5.33865417,77.41487896,Stores
4837,M,Meat Cutter,Meats,Idaho,Stores,41.70610169,0.963223487,40.72712054,Stores
4838,F,Baker,Bakery,Florida,Stores,43.29268551,1.527232228,39.00281026,Stores
4839,M,Shelf Stocker,Processed Foods,Texas,Stores,45.31764631,3.000277042,34.02149985,Stores
4840,F,Meat Cutter,Meats,New Hampshire,Stores,35.63259721,2.48295311,24.52332078,Stores
4842,M,Baker,Bakery,South Carolina,Stores,39.4807287,5.23790688,55.37575662,Stores
4844,F,Meat Cutter,Meats,Nevada,Stores,57.4867117,3.91288165,175.7247398,Stores
4845,M,Produce Clerk,Produce,Florida,Stores,33.25997156,3.128947798,23.5131978,Stores
4848,F,Baker,Bakery,South Dakota,Stores,42.95533453,5.4439328,112.839551,Stores
4849,M,Baker,Bakery,South Dakota,Stores,44.87067353,2.269775929,84.37458221,Stores
4850,M,Produce Clerk,Produce,Massachusetts,Stores,32.94774836,5.579657575,8.781247696,Stores
4852,M,Meat Cutter,Meats,Kansas,Stores,46.00187566,6.396018776,65.96710278,Stores
4853,F,Meat Cutter,Meats,South Carolina,Stores,44.77567849,3.276208278,36.97914877,Stores
4854,F,Meat Cutter,Meats,Wisconsin,Stores,36.61309319,2.659530871,37.64677243,Stores
4855,M,Produce Clerk,Produce,New Mexico,Stores,40.96021015,5.34183652,33.53765926,Stores
4857,F,Baker,Bakery,Rhode Island,Stores,28.18383585,4.402000212,57.42636037,Stores
4858,M,Baker,Bakery,South Dakota,Stores,45.2727332,0.807775855,76.50372632,Stores
4859,M,Produce Clerk,Produce,Texas,Stores,37.59926717,6.197864643,57.94862295,Stores
4861,M,Baker,Bakery,Florida,Stores,47.75236126,2.850732377,60.81271854,Stores
4863,M,Baker,Bakery,Hawaii,Stores,50.84096478,6.955754347,84.11629121,Stores
4865,F,Shelf Stocker,Processed Foods,Pennsylvania,Stores,42.56774292,6.91515396,110.3179996,Stores
4866,F,Produce Clerk,Produce,Wyoming,Stores,46.15399085,4.331492375,128.8976749,Stores
4868,M,Baker,Bakery,Louisiana,Stores,43.32983299,4.022823234,42.83346359,Stores
4869,M,Produce Clerk,Produce,Oklahoma,Stores,37.10529354,1.997655535,15.57661317,Stores
4870,M,Baker,Bakery,Tennessee,Stores,50.09591919,4.356502423,67.21044802,Stores
4872,F,Meat Cutter,Meats,New York,Stores,43.8420843,4.964680451,79.41041124,Stores
4873,M,Baker,Bakery,West Virginia,Stores,53.63380371,3.699637589,98.26522658,Stores
4874,F,Dairy Person,Dairy,New York,Stores,44.96079705,3.655454441,75.57042909,Stores
4875,M,Produce Clerk,Produce,Arizona,Stores,29.58608912,4.800588225,4.217828004,Stores
4876,F,Meat Cutter,Meats,Montana,Stores,52.37311713,5.497609979,115.8629991,Stores
4878,M,Shelf Stocker,Processed Foods,Iowa,Stores,45.69464809,5.021051797,76.61803456,Stores
4882,F,Baker,Bakery,Wyoming,Stores,58.10918409,4.431034618,183.7175331,Stores
4884,M,Shelf Stocker,Processed Foods,Wyoming,Stores,40.26109048,5.597891617,59.81861333,Stores
4885,M,Shelf Stocker,Processed Foods,New Hampshire,Stores,57.13554005,5.557834039,116.9331255,Stores
4886,F,Cashier,Customer Service,Kentucky,Stores,30.42275577,4.371652314,66.69674378,Stores
4888,M,Shelf Stocker,Processed Foods,Tennessee,Stores,58.32386169,3.947963216,138.5092833,Stores
4889,F,Produce Clerk,Produce,North Dakota,Stores,61.02345795,5.71152855,198.7064687,Stores
4890,F,Baker,Bakery,New Mexico,Stores,38.17327656,5.933335881,20.34440015,Stores
4891,F,Baker,Bakery,Connecticut,Stores,47.88459114,7.262199122,83.7564356,Stores
4892,M,Baker,Bakery,North Dakota,Stores,41.94504499,7.43540304,35.81258873,Stores
4893,F,Baker,Bakery,Vermont,Stores,36.55630469,7.625694091,22.18349199,Stores
4894,F,Baker,Bakery,West Virginia,Stores,26.87009899,6.39960615,7.647349425,Stores
4895,F,Shelf Stocker,Processed Foods,Vermont,Stores,31.63916855,6.336636415,9.859675001,Stores
4896,M,Baker,Bakery,Vermont,Stores,49.77321825,1.837795461,90.37583019,Stores
4897,M,Produce Clerk,Produce,Utah,Stores,44.15688308,5.907174707,48.49464816,Stores
4898,F,Shelf Stocker,Processed Foods,Texas,Stores,32.48691738,5.747703128,6.491241894,Stores
4899,F,Produce Clerk,Produce,Colorado,Stores,55.59717323,3.753753172,143.810587,Stores
4900,F,Produce Clerk,Produce,Oregon,Stores,55.48452997,4.656535306,166.11651,Stores
4901,F,Produce Clerk,Produce,Utah,Stores,48.00928839,6.522686786,116.8736686,Stores
4902,M,Produce Clerk,Produce,South Dakota,Stores,39.28458628,6.982513263,28.26075625,Stores
4903,M,Cashier,Customer Service,Vermont,Stores,49.23671496,2.725624854,135.2772449,Stores
4904,F,Produce Clerk,Produce,Oregon,Stores,48.42677102,6.769243152,113.3003625,Stores
4905,M,Baker,Bakery,Vermont,Stores,48.85847149,5.35534576,76.55963027,Stores
4906,M,Produce Clerk,Produce,Pennsylvania,Stores,41.73181904,4.406526983,46.79749011,Stores
4907,F,Baker,Bakery,Connecticut,Stores,38.92904373,3.685083411,72.55158359,Stores
4908,F,Baker,Bakery,Texas,Stores,57.2069803,5.116556863,120.7676112,Stores
4909,F,Produce Clerk,Produce,West Virginia,Stores,40.97817407,6.462112936,44.48722491,Stores
4910,M,Baker,Bakery,Wisconsin,Stores,49.64565327,3.789466502,131.8971826,Stores
4911,M,Meat Cutter,Meats,Michigan,Stores,40.35531074,3.734711539,55.81029998,Stores
4912,F,Baker,Bakery,Nevada,Stores,44.97269062,4.344103297,90.25220528,Stores
4913,M,Baker,Bakery,Tennessee,Stores,36.12883222,5.085864011,9.016512747,Stores
4914,F,Produce Clerk,Produce,Louisiana,Stores,47.16849143,4.362621107,122.5912817,Stores
4916,F,Produce Clerk,Produce,Alabama,Stores,32.83047833,3.7486629,51.70300082,Stores
4917,M,Meat Cutter,Meats,Delaware,Stores,50.81116221,3.596118687,31.7161917,Stores
4918,M,Produce Clerk,Produce,Oregon,Stores,37.59266917,3.800092919,29.07397414,Stores
4919,M,Baker,Bakery,Missouri,Stores,35.00746016,5.021677923,57.22087762,Stores
4920,F,Shelf Stocker,Processed Foods,Virginia,Stores,52.28678725,5.445882123,157.7461769,Stores
4921,F,Baker,Bakery,Massachusetts,Stores,39.35347786,6.291557926,46.54603811,Stores
4922,M,Baker,Bakery,Kentucky,Stores,39.38265206,6.042098008,37.41750173,Stores
4923,F,Meat Cutter,Meats,Ohio,Stores,35.63540737,5.721037848,34.21840976,Stores
4924,M,Meat Cutter,Meats,Connecticut,Stores,36.39343823,3.927942303,34.68086967,Stores
4926,M,Baker,Bakery,Georgia,Stores,43.99126726,4.464544342,89.66380259,Stores
4927,F,Shelf Stocker,Processed Foods,Pennsylvania,Stores,47.31806254,4.122783295,80.44548372,Stores
4928,F,Meat Cutter,Meats,Nebraska,Stores,55.35051476,4.967935472,95.72769979,Stores
4929,F,Meat Cutter,Meats,Hawaii,Stores,30.91349817,3.883514177,33.36406633,Stores
4932,F,Cashier,Customer Service,Florida,Stores,36.2774224,4.457025025,68.03744293,Stores
4933,M,Baker,Bakery,Alabama,Stores,38.39049943,4.429143033,49.95951405,Stores
4934,M,Baker,Bakery,Washington,Stores,56.62842996,5.284899113,113.1196342,Stores
4936,M,Baker,Bakery,North Dakota,Stores,51.98798201,6.153443331,53.92656705,Stores
4937,F,Baker,Bakery,Maryland,Stores,39.21012273,3.53584526,55.27710563,Stores
4938,F,Baker,Bakery,Michigan,Stores,50.00303171,3.283925783,143.5080205,Stores
4941,M,Dairy Person,Dairy,Louisiana,Stores,49.35246874,4.824063184,16.92129251,Stores
4942,M,Produce Clerk,Produce,Iowa,Stores,43.48452795,5.048361732,50.92031253,Stores
4943,F,Baker,Bakery,Tennessee,Stores,40.59140822,5.682989829,13.61935121,Stores
4944,F,Cashier,Customer Service,North Carolina,Stores,59.75568676,5.322983676,164.0407662,Stores
4946,M,Meat Cutter,Meats,Wisconsin,Stores,49.07206935,3.92477161,56.38250583,Stores
4947,M,Baker,Bakery,Minnesota,Stores,40.95349314,6.417204571,31.32209307,Stores
4950,F,Meat Cutter,Meats,Minnesota,Stores,53.78400421,5.075661,139.2906178,Stores
4951,F,Cashier,Customer Service,Colorado,Stores,45.23837967,4.102724559,96.63785377,Stores
4952,F,Produce Clerk,Produce,Wyoming,Stores,34.82155123,3.939439196,69.22891986,Stores
4953,F,Cashier,Customer Service,Missouri,Stores,35.52188124,3.870865484,39.83079779,Stores
4954,F,Baker,Bakery,California,Stores,43.66248103,3.678131204,87.08526624,Stores
4955,F,Baker,Bakery,Florida,Stores,33.81247729,2.795167185,35.21279316,Stores
4956,M,Produce Clerk,Produce,Arizona,Stores,36.47630763,6.257116364,10.11962042,Stores
4957,F,Baker,Bakery,New Jersey,Stores,51.24721706,6.063198959,105.3825498,Stores
4958,M,Customer Service Manager,Customer Service,Ohio,Stores,44.62567078,3.247430369,100.1088351,Stores
4959,M,Meat Cutter,Meats,Texas,Stores,36.27188246,5.788574648,15.81080443,Stores
4960,F,Produce Clerk,Produce,Idaho,Stores,45.18566261,6.650144112,77.68692884,Stores
4962,M,Produce Clerk,Produce,Mississippi,Stores,52.27145545,3.915386281,110.7260368,Stores
4963,F,Produce Clerk,Produce,Louisiana,Stores,44.55735858,5.923707432,73.91800018,Stores
4965,F,Produce Clerk,Produce,Florida,Stores,45.71898536,6.382865512,67.54423127,Stores
4966,F,Baker,Bakery,Georgia,Stores,34.20272725,3.813719353,60.96736752,Stores
4967,M,Baker,Bakery,New Jersey,Stores,42.03307788,6.443503811,62.25106893,Stores
4968,M,Cashier,Customer Service,Wisconsin,Stores,46.58728303,5.400090187,51.53082338,Stores
4969,F,Baker,Bakery,South Dakota,Stores,40.61373844,4.614152102,12.38509119,Stores
4970,M,Cashier,Customer Service,Alaska,Stores,62.2299868,3.325279138,183.611439,Stores
4971,F,Baker,Bakery,New Mexico,Stores,37.76652266,7.084736911,6.024855167,Stores
4973,M,Baker,Bakery,Wyoming,Stores,49.07440722,4.438397863,114.7694013,Stores
4974,F,Cashier,Customer Service,Oklahoma,Stores,49.41006006,4.786954645,85.7344947,Stores
4975,F,Produce Clerk,Produce,Iowa,Stores,47.63207978,7.006283706,114.7862198,Stores
4976,F,Meat Cutter,Meats,Georgia,Stores,31.18664641,4.269370475,80.84241958,Stores
4978,M,Produce Clerk,Produce,Vermont,Stores,39.85096094,4.777379309,32.86966118,Stores
4979,F,Cashier,Customer Service,Georgia,Stores,39.02962967,5.230772039,17.95132052,Stores
4980,M,Baker,Bakery,Hawaii,Stores,40.84387815,7.255286202,19.21486978,Stores
4982,M,Cashier,Customer Service,Pennsylvania,Stores,31.9747352,5.961676515,51.009789,Stores
4983,F,Cashier,Customer Service,Louisiana,Stores,38.69073378,5.903356095,70.89516621,Stores
4984,F,Baker,Bakery,Montana,Stores,46.90200663,2.623492767,87.15217879,Stores
4985,M,Baker,Bakery,Mississippi,Stores,50.54929531,3.439721192,126.9744907,Stores
4986,F,Baker,Bakery,Colorado,Stores,43.3986701,5.177254145,65.69975061,Stores
4987,F,Produce Clerk,Produce,Idaho,Stores,42.03780758,4.088176138,83.82643842,Stores
4989,M,Baker,Bakery,Montana,Stores,47.73392331,4.596025201,133.8606705,Stores
4992,F,Baker,Bakery,Wyoming,Stores,42.86709176,5.28661642,62.90651956,Stores
4993,F,Baker,Bakery,Nebraska,Stores,35.59338357,4.572215616,55.33222719,Stores
4995,F,Meat Cutter,Meats,Colorado,Stores,39.3929565,5.047433938,77.48508337,Stores
4996,M,Meat Cutter,Meats,Illinois,Stores,42.98346677,5.670664068,55.43666997,Stores
4997,F,Produce Clerk,Produce,New Mexico,Stores,28.06250605,1.996731682,14.02853923,Stores
4999,M,Baker,Bakery,Rhode Island,Stores,69.65950698,5.170534086,179.9461754,Stores
5000,M,Produce Clerk,Produce,Maine,Stores,35.21718644,3.719920882,44.89596102,Stores
5001,M,Produce Clerk,Produce,North Carolina,Stores,39.78256301,5.92430723,45.97664392,Stores
5003,M,Produce Clerk,Produce,Montana,Stores,43.44233562,5.450548151,67.22329461,Stores
5004,M,Produce Clerk,Produce,Nevada,Stores,40.74866332,1.184086885,32.14736278,Stores
5005,M,Cashier,Customer Service,Missouri,Stores,49.44882525,3.424920423,76.43034843,Stores
5007,F,Cashier,Customer Service,Pennsylvania,Stores,41.87576756,3.621142272,58.71716801,Stores
5008,M,Cashier,Customer Service,Colorado,Stores,48.3731078,4.13737478,85.29541168,Stores
5009,M,Cashier,Customer Service,South Carolina,Stores,51.01035789,5.932458947,85.77876286,Stores
5010,F,Baker,Bakery,Maryland,Stores,25.49856878,3.626288357,51.04130337,Stores
5011,F,Cashier,Customer Service,Tennessee,Stores,42.10168358,4.92093151,75.82543666,Stores
5014,F,Produce Clerk,Produce,Indiana,Stores,36.8507775,7.246854802,13.04811183,Stores
5015,M,Baker,Bakery,Illinois,Stores,44.66896336,3.630064737,31.76103815,Stores
5016,M,Produce Clerk,Produce,Minnesota,Stores,38.41168305,5.494778793,87.99300219,Stores
5017,M,Baker,Bakery,Georgia,Stores,38.06608293,5.719621362,45.27774842,Stores
5019,M,Baker,Bakery,Colorado,Stores,46.60279129,6.7009619,50.60463824,Stores
5020,F,Cashier,Customer Service,New Jersey,Stores,44.67755376,2.915989216,90.33658025,Stores
5022,M,Baker,Bakery,Massachusetts,Stores,39.74101584,1.443066159,46.47769022,Stores
5023,M,Baker,Bakery,Arkansas,Stores,34.20272258,4.099240513,59.00276092,Stores
5024,F,Baker,Bakery,Oregon,Stores,42.31661683,5.941677465,47.0812607,Stores
5025,M,Meat Cutter,Meats,Virginia,Stores,41.22503592,4.266206057,47.8516254,Stores
5026,M,Meat Cutter,Meats,Wisconsin,Stores,51.98095879,6.908172371,77.85639145,Stores
5027,M,Produce Clerk,Produce,Alabama,Stores,47.27304943,5.301769824,85.28933682,Stores
5028,F,Meat Cutter,Meats,North Dakota,Stores,28.69179406,1.568797766,10.21863121,Stores
5029,M,Meat Cutter,Meats,New Mexico,Stores,44.20017947,4.180809988,89.6645079,Stores
5030,M,Baker,Bakery,New York,Stores,51.39123501,3.909456925,116.5420115,Stores
5031,F,Meat Cutter,Meats,Michigan,Stores,40.30728744,2.851048199,71.72053398,Stores
5032,F,Meat Cutter,Meats,Alaska,Stores,29.32311023,5.773257981,30.11064492,Stores
5033,M,Meat Cutter,Meats,Massachusetts,Stores,48.64317995,4.502777675,43.85327129,Stores
5034,M,Meat Cutter,Meats,Utah,Stores,47.02732713,6.068107748,16.65198428,Stores
5035,M,Baker,Bakery,Kansas,Stores,46.40526364,2.76557863,79.55719764,Stores
5037,M,Produce Clerk,Produce,Nevada,Stores,39.27044822,3.758509438,7.671844929,Stores
5038,F,Produce Clerk,Produce,Arkansas,Stores,37.44507973,2.298991781,34.55009576,Stores
5039,F,Baker,Bakery,Maine,Stores,52.65746464,8.550129192,139.9455277,Stores
5040,F,Baker,Bakery,Mississippi,Stores,47.51173248,8.010657446,73.96230644,Stores
5041,F,Produce Clerk,Produce,Kansas,Stores,39.87554985,3.870538831,30.45906246,Stores
5042,F,Baker,Bakery,New Mexico,Stores,37.48069993,7.149784961,49.38780306,Stores
5043,F,Cashier,Customer Service,Idaho,Stores,29.0903506,2.741055863,38.43800392,Stores
5044,M,Produce Clerk,Produce,Arkansas,Stores,53.94771613,5.27068251,108.0755127,Stores
5045,F,Baker,Bakery,Louisiana,Stores,46.35042006,7.123547015,94.91717172,Stores
5047,F,Produce Clerk,Produce,Vermont,Stores,30.41643676,9.376317833,37.47324512,Stores
5048,M,Produce Clerk,Produce,Oregon,Stores,57.18374385,1.894725591,150.1618527,Stores
5049,M,Produce Clerk,Produce,North Dakota,Stores,35.91413383,5.531244242,16.66140061,Stores
5050,F,Meat Cutter,Meats,Nevada,Stores,41.01960725,4.300505453,53.20243928,Stores
5051,F,Cashier,Customer Service,Kentucky,Stores,38.72876912,3.778748909,34.86742353,Stores
5052,F,Baker,Bakery,Oregon,Stores,40.43597818,4.332038832,51.0701359,Stores
5053,F,Baker,Bakery,Ohio,Stores,52.40907594,3.943557642,144.7349625,Stores
5054,M,Produce Clerk,Produce,Idaho,Stores,35.30835869,4.408157361,33.99182383,Stores
5055,F,Cashier,Customer Service,Massachusetts,Stores,33.10241463,5.148702254,1.860042906,Stores
5056,F,Baker,Bakery,Ohio,Stores,44.31611496,3.695549664,72.73067719,Stores
5057,M,Cashier,Customer Service,Arizona,Stores,38.32586249,1.79932297,38.31001269,Stores
5058,F,Baker,Bakery,Michigan,Stores,42.36264128,3.566473345,33.73354153,Stores
5060,F,Baker,Bakery,North Carolina,Stores,53.66725328,7.04526414,80.11866175,Stores
5063,M,Baker,Bakery,Vermont,Stores,36.38314382,2.713505383,82.16363233,Stores
5064,F,Baker,Bakery,Texas,Stores,36.61573424,5.413782616,87.46801748,Stores
5065,M,Produce Clerk,Produce,California,Stores,44.92894539,6.271992322,61.9050748,Stores
5066,F,Baker,Bakery,Missouri,Stores,39.33586543,2.222927041,74.81633796,Stores
5067,M,Cashier,Customer Service,Ohio,Stores,41.05137203,4.056066131,77.70106537,Stores
5068,F,Meat Cutter,Meats,Kansas,Stores,40.34898922,6.461151408,12.38164472,Stores
5069,F,Cashier,Customer Service,North Carolina,Stores,39.63975294,5.397919964,33.06572753,Stores
5070,M,Baker,Bakery,Tennessee,Stores,49.79241797,7.162297165,80.19759765,Stores
5071,F,Meat Cutter,Meats,Washington,Stores,42.17190988,2.294714,73.07878167,Stores
5072,F,Cashier,Customer Service,Texas,Stores,48.63240246,5.661074002,91.76233545,Stores
5073,F,Baker,Bakery,Washington,Stores,45.75589031,4.755965458,107.7235226,Stores
5074,M,Cashier,Customer Service,Indiana,Stores,48.83938528,1.79309452,40.66933824,Stores
5075,M,Dairy Person,Dairy,Nevada,Stores,47.00886294,3.673272458,44.77634208,Stores
5076,M,Baker,Bakery,West Virginia,Stores,34.16699233,3.785538568,46.36228703,Stores
5077,M,Baker,Bakery,Alabama,Stores,54.56810907,3.847890925,116.2056713,Stores
5079,F,Cashier,Customer Service,Iowa,Stores,43.09946898,5.256119551,90.73875672,Stores
5080,M,Cashier,Customer Service,Wyoming,Stores,45.35247084,5.284837544,44.90745354,Stores
5081,F,Baker,Bakery,Louisiana,Stores,26.43452892,5.504449069,11.7636396,Stores
5082,F,Meat Cutter,Meats,Washington,Stores,32.06226587,5.23934879,41.22688158,Stores
5083,M,Baker,Bakery,Tennessee,Stores,57.88067802,3.719308983,110.8971595,Stores
5084,F,Baker,Bakery,Idaho,Stores,50.45648537,3.056838152,79.57288682,Stores
5085,F,Cashier,Customer Service,New Mexico,Stores,32.08617533,2.973104078,5.739987663,Stores
5086,M,Cashier,Customer Service,Arkansas,Stores,39.83735306,4.768711637,21.37781122,Stores
5088,F,Meat Cutter,Meats,Rhode Island,Stores,63.04466186,3.876009378,187.4490996,Stores
5089,M,Baker,Bakery,Iowa,Stores,49.68208719,4.28127095,61.79524171,Stores
5090,F,Cashier,Customer Service,Colorado,Stores,29.97290097,2.94017428,10.69313496,Stores
5091,M,Baker,Bakery,Louisiana,Stores,42.53505101,5.476630716,39.7769449,Stores
5092,M,Baker,Bakery,Louisiana,Stores,39.52189794,2.64060855,33.81537988,Stores
5094,M,Cashier,Customer Service,Oregon,Stores,36.58566935,5.180720079,13.431379,Stores
5095,M,Baker,Bakery,Kansas,Stores,41.65175705,5.796629554,38.2419385,Stores
5096,F,Baker,Bakery,Delaware,Stores,50.96353271,2.653609788,98.97152758,Stores
5097,M,Baker,Bakery,Alabama,Stores,55.96598211,3.503246544,137.1612133,Stores
5098,M,Meat Cutter,Meats,North Carolina,Stores,42.65086591,2.170358758,93.50587584,Stores
5099,F,Baker,Bakery,Montana,Stores,55.16129106,5.448986551,123.8958118,Stores
5100,M,Baker,Bakery,Montana,Stores,49.24605328,3.468470614,66.27599339,Stores
5101,M,Baker,Bakery,New Jersey,Stores,39.76299716,3.887453935,24.63253891,Stores
5102,M,Baker,Bakery,Nevada,Stores,43.73346872,2.520573776,57.02027399,Stores
5103,M,Cashier,Customer Service,Hawaii,Stores,37.84356766,5.368060348,67.1494575,Stores
5104,M,Cashier,Customer Service,Maine,Stores,53.19382159,3.693745014,130.4464519,Stores
5106,F,Baker,Bakery,Texas,Stores,39.963403,6.108559399,83.38272126,Stores
5107,F,Cashier,Customer Service,Georgia,Stores,48.05424752,4.167350846,132.7621364,Stores
5108,F,Baker,Bakery,North Dakota,Stores,41.35607496,7.448325237,60.62608234,Stores
5109,F,Meat Cutter,Meats,Connecticut,Stores,36.48139297,3.607941149,66.37853798,Stores
5110,F,Cashier,Customer Service,Alaska,Stores,55.12639797,5.380747866,217.3683031,Stores
5111,M,Baker,Bakery,Missouri,Stores,38.93558272,5.905969334,58.73908173,Stores
5113,M,Cashier,Customer Service,Ohio,Stores,33.30251269,6.308239328,17.79503858,Stores
